Id,Count,Named,Original
気候危機に特効薬なし,24,unamed,気候危機に特効薬なし
2020ends,24,unamed,2020ends
everydegreeiscritical,24,unamed,everydegreeiscritical
alimentazione,24,unamed,alimentazione
klimagesetz,24,FFF DE,klima
mehrdemokratiewagen,24,unamed,mehrdemokratiewagen
carbonfootprint,24,unamed,carbonfootprint
stopaeroportomontijo,24,unamed,stopaeroportomontijo
friedenfürsklima,24,FFF DE,klima
bailouttheplanet,24,unamed,bailouttheplanet
agenda2030,24,unamed,agenda2030
casa,24,unamed,casa
arbeitsplätze,24,unamed,arbeitsplätze
md1701,24,unamed,md1701
lithium,24,unamed,lithium
1point5c,24,unamed,1point5c
inceneritori,24,unamed,inceneritori
nicht_mein_endlager,24,unamed,nicht_mein_endlager
nopegidadd,24,unamed,nopegidadd
 uprootthesystem,23,#FridayForFuture,uprootthesystem
 weird,23,unamed, weird
 microgrid,23,unamed, microgrid
 srfclub,23,unamed, srfclub
 weekend,23,unamed, weekend
 stem,23,unamed, stem
 blackout,23,unamed, blackout
german,23,unamed,german
 energiekrise,23,unamed, energiekrise
 stoptmx,23,unamed, stoptmx
 lossanddamage,23,unamed, lossanddamage
 ff,23,unamed, ff
 stopfossilfuel,23,unamed, stopfossilfuel
 smrjs,23,unamed, smrjs
 punjab,23,unamed, punjab
 parkland,23,unamed, parkland
 stopecocide,23,unamed, stopecocide
 planetoverprofit,23,unamed, planetoverprofit
meintwitterjubiläum,23,unamed,meintwitterjubiläum
 代替肉,23,unamed, 代替肉
kretslopp,23,unamed,kretslopp
 copon4net,23,unamed, copon4net
justiciaporelclima,23,unamed,justiciaporelclima
 stopbeingfossilfools,23,unamed, stopbeingfossilfools
 streikmituns,23,unamed, streikmituns
 notblownwithcyclone,23,unamed, notblownwithcyclone
 intermittentfasting,23,unamed, intermittentfasting
 digitalstrikeforclimate,23,Action,digitalstrike
気候危機止めるために学校休みます,23,unamed,気候危機止めるために学校休みます
 プラスチック,23,unamed, プラスチック
 wethepeople,23,unamed, wethepeople
 nemarevokeesiacertificate,23,unamed, nemarevokeesiacertificate
 indigenousday,23,unamed, indigenousday
 schildermeerfürsklima,23,FFF DE,klima
week61,23,unamed,week61
 labourday2020,23,unamed, labourday2020
 euclimatedeal,23,#FridayForFuture,climate
 schoolstrike4cliamte,23,unamed, schoolstrike4cliamte
 carbonsink,23,unamed, carbonsink
thisisclimatechange,23,#FridayForFuture,climatechange
week44,23,unamed,week44
week43,23,unamed,week43
week41,23,unamed,week41
 savetalabira,23,unamed, savetalabira
 todoslossantos,23,unamed, todoslossantos
solarpower,23,unamed,solarpower
 work,23,unamed, work
 aviation,23,unamed, aviation
 seattleheatwave,23,unamed, seattleheatwave
 fairycreekblockade,23,unamed, fairycreekblockade
 iklimgrevi,23,unamed, iklimgrevi
 divestment,23,unamed, divestment
 chegadepromessasvazias,23,unamed, chegadepromessasvazias
linköping,23,unamed,linköping
kretschmann,23,unamed,kretschmann
 luft,23,unamed, luft
 lönnemo,23,unamed, lönnemo
 portsmouth,23,unamed, portsmouth
 filmforfuture,23,unamed, filmforfuture
 greenjobs,23,unamed, greenjobs
 osterholz,23,unamed, osterholz
 kodiak,23,unamed, kodiak
 changeiscoming,23,unamed, changeiscoming
 klimacampsaar,23,FFF DE,klima
 erneuerbare,23,unamed, erneuerbare
 kanzlerin,23,unamed, kanzlerin
 dammbruch,23,unamed, dammbruch
 nabu,23,unamed, nabu
mühlendammbrücke,23,unamed,mühlendammbrücke
 saturdayvibes,23,unamed, saturdayvibes
 cooking,23,unamed, cooking
week32,23,unamed,week32
week31,23,unamed,week31
week30,23,unamed,week30
week29,23,unamed,week29
edinburgh,23,unamed,edinburgh
wirwerdenlaut,23,German politics,rwe
 100tage,23,unamed, 100tage
 ueberbevoelkerung,23,unamed, ueberbevoelkerung
 initiativeneuesozialemarktwirtschaft,23,unamed, initiativeneuesozialemarktwirtschaft
 किसान_भगत_सिंह_बनेगा,23,unamed, किसान_भगत_सिंह_बनेगा
 bawü,23,unamed, bawü
 klimahüpfer,23,FFF DE,klima
greenspaces,23,unamed,greenspaces
 boycottamazon,23,unamed, boycottamazon
piratesforfuture,23,unamed,piratesforfuture
regierungsviertel,23,unamed,regierungsviertel
systemrelevant,23,unamed,systemrelevant
journalisten,23,unamed,journalisten
ceta,23,unamed,ceta
 iorestoacasa,23,unamed, iorestoacasa
 tantacazz,23,unamed, tantacazz
 mai,23,unamed, mai
 flugreisen,23,unamed, flugreisen
 bonnerjugendbewegung,23,unamed, bonnerjugendbewegung
dicaprio,23,unamed,dicaprio
 merzedes,23,unamed, merzedes
 volkswagen,23,unamed, volkswagen
 fridayforhubraum,23,#FridayForFuture,friday
afdm8dumm,23,German politics,afd
 keinmillimeternachrechts,23,unamed, keinmillimeternachrechts
 severnsuzuki,23,unamed, severnsuzuki
sensation,23,unamed,sensation
 paderborn,23,unamed, paderborn
werne,23,unamed,werne
 antifaforfuture,23,unamed, antifaforfuture
 jederbaumzaehlt,23,unamed, jederbaumzaehlt
keyenberg,23,unamed,keyenberg
 nonprofit,23,unamed, nonprofit
 earthhourwales,23,unamed, earthhourwales
 velbert,23,unamed, velbert
 moabit,23,unamed, moabit
 innerpower,23,unamed, innerpower
 calcio,23,unamed, calcio
 happyweekend,23,unamed, happyweekend
 klimaschutzprogramm2030,23,FFF DE,klimaschutz
recycled,23,unamed,recycled
bansingleuseplastic,23,unamed,bansingleuseplastic
swacchbharat,23,unamed,swacchbharat
transformingindia,23,unamed,transformingindia
legalisierung,23,unamed,legalisierung
stopputinnow,23,unamed,stopputinnow
savethebees,23,unamed,savethebees
tuulivoima,23,unamed,tuulivoima
bankingonabetterfuture,23,unamed,bankingonabetterfuture
go100re,23,unamed,go100re
fairshare,23,unamed,fairshare
ökolobby,23,unamed,ökolobby
protectourforests,23,unamed,protectourforests
takeabreathwecansolvethis,23,unamed,takeabreathwecansolvethis
robinwood,23,unamed,robinwood
linksgrünesubintelligenz,23,unamed,linksgrünesubintelligenz
extreme,23,unamed,extreme
carbonsinks,23,unamed,carbonsinks
cornwall,23,unamed,cornwall
fairycreekblockade,23,unamed,fairycreekblockade
unitedstates,23,unamed,unitedstates
tazlab2021,23,unamed,tazlab2021
प्रबुद्ध_मनन,23,unamed,प्रबुद्ध_मनन
frauentag,23,unamed,frauentag
levelup,23,unamed,levelup
klimaprio1,23,FFF DE,klima
böhmermann,23,unamed,böhmermann
異常気象,23,unamed,異常気象
klimanetzdatteln,23,FFF DE,klima
climatestrike2404,23,Action,climatestrike
klimarettungsschirm,23,FFF DE,klima
catsofthequarantine,23,unamed,catsofthequarantine
jmun,23,unamed,jmun
belfast,23,unamed,belfast
twitch,23,unamed,twitch
immunità,23,unamed,immunità
atommüll,23,unamed,atommüll
pegidaistscheisse,23,unamed,pegidaistscheisse
 fridaysforfuture,22,#FridayForFuture,fridaysforfuture
 ireland,22,unamed, ireland
 climatepromise,22,#FridayForFuture,climate
 endallfossilfuels,22,Material,fossilfuels
 perfect,22,unamed, perfect
tweetwithme,22,unamed,tweetwithme
 mwc2020,22,unamed, mwc2020
 waermeinitiative,22,unamed, waermeinitiative
 savetheplanet,22,unamed, savetheplanet
 photography,22,unamed, photography
 olafscholz,22,unamed, olafscholz
climatereporting,22,#FridayForFuture,climate
 oilcompanies,22,unamed, oilcompanies
 coalminers,22,unamed, coalminers
 noafd,22,German politics,afd
 survivor,22,unamed, survivor
 polizei,22,unamed, polizei
 fastingfridaysforfuture,22,#FridayForFuture,fridaysforfuture
 savefuturebangladesh,22,unamed, savefuturebangladesh
 carbondioxide,22,unamed, carbondioxide
 dontfuelwar,22,unamed, dontfuelwar
 fff_bangladesh,22,#FridayForFuture,fff
 naturalproducts,22,unamed, naturalproducts
 大豆ミート,22,unamed, 大豆ミート
stopfailingus,22,unamed,stopfailingus
 whatthecop,22,unamed, whatthecop
buonaserata,22,unamed,buonaserata
 climateactionplan,22,Action,climateaction
proverbe,22,unamed,proverbe
 tongosv,22,unamed, tongosv
 pfeiffer,22,unamed, pfeiffer
 askgerald,22,unamed, askgerald
シューズアクション,22,unamed,シューズアクション
climaterefugees,22,#FridayForFuture,climate
 indianotforsale,22,unamed, indianotforsale
 skostrejk,22,unamed, skostrejk
 nevpcc,22,unamed, nevpcc
 savewesternghats,22,unamed, savewesternghats
 eugreenrecovery,22,unamed, eugreenrecovery
 laborday,22,unamed, laborday
 drcongo,22,unamed, drcongo
 carbonneutral,22,unamed, carbonneutral
 odisha,22,unamed, odisha
 talibara,22,unamed, talibara
 verde,22,unamed, verde
 diadetodoslossantos,22,unamed, diadetodoslossantos
fattaallvaret,22,unamed,fattaallvaret
 climatweek2019,22,unamed, climatweek2019
biomass,22,unamed,biomass
 crisisclimatica,22,unamed, crisisclimatica
newprofilepic,22,unamed,newprofilepic
 buddha,22,unamed, buddha
 waldsterben,22,unamed, waldsterben
 nomorecoal,22,unamed, nomorecoal
merrychristmas,22,unamed,merrychristmas
 globalstrikefornature,22,unamed, globalstrikefornature
 actonlakechad,22,unamed, actonlakechad
 fdp,22,unamed, fdp
schwerin,22,unamed,schwerin
 ökozial,22,unamed, ökozial
 pflanzenmilch,22,unamed, pflanzenmilch
 bundesverfassungsgericht,22,unamed, bundesverfassungsgericht
 natur,22,unamed, natur
 agrar,22,unamed, agrar
 adelaide,22,unamed, adelaide
 dasgeheimelebenderbäume,22,unamed, dasgeheimelebenderbäume
 friyay,22,unamed, friyay
 day13,22,unamed, day13
díadelatierra,22,unamed,díadelatierra
svazek,22,unamed,svazek
klimaktivisen,22,FFF DE,klima
saynotowar,22,unamed,saynotowar
standwithsápmi,22,unamed,standwithsápmi
viertelnachacht,22,unamed,viertelnachacht
 bundestagswahl21,22,German politics,bundestag
lapalma,22,unamed,lapalma
 rheinlandtrump,22,unamed, rheinlandtrump
 btw2021,22,unamed, btw2021
grevepourleclimat,22,unamed,grevepourleclimat
unga,22,unamed,unga
zentralstreik,22,unamed,zentralstreik
 grueneverhindern,22,unamed, grueneverhindern
incendi,22,unamed,incendi
 hochwasserkatastrophe,22,unamed, hochwasserkatastrophe
bioregionalismus,22,unamed,bioregionalismus
 parents4future,22,unamed, parents4future
fazpeloclima,22,unamed,fazpeloclima
 देश_को_जवाब_दो,22,unamed, देश_को_जवाब_दो
 frauentag,22,unamed, frauentag
klimahüpfer,22,FFF DE,klima
fracking,22,unamed,fracking
 seebrücke,22,unamed, seebrücke
 kontraste,22,unamed, kontraste
savezoka,22,unamed,savezoka
 santori,22,unamed, santori
newdealfornature,22,unamed,newdealfornature
 antirassismus,22,unamed, antirassismus
weilfffdichliebt,22,#FridayForFuture,fff
 verschwoerungstheorien,22,unamed, verschwoerungstheorien
 natura,22,unamed, natura
 quarantena,22,unamed, quarantena
 trivelle,22,unamed, trivelle
gängeviertel,22,unamed,gängeviertel
radinger,22,unamed,radinger
 bundespressekonferenz,22,unamed, bundespressekonferenz
australianbushfires,22,unamed,australianbushfires
 treibhausgase,22,Material,gas
 siegburg,22,unamed, siegburg
piratenpartei,22,unamed,piratenpartei
notasingledropmore,22,unamed,notasingledropmore
fridayforhubraum,22,#FridayForFuture,friday
 rechtsterror,22,unamed, rechtsterror
 unga74,22,unamed, unga74
facebook,22,unamed,facebook
neumayer,22,unamed,neumayer
 arktis,22,unamed, arktis
 thephotohour,22,unamed, thephotohour
amazonrainforest,22,unamed,amazonrainforest
teamneubauer,22,unamed,teamneubauer
 alimentazione,22,unamed, alimentazione
 parteispenden,22,unamed, parteispenden
 contestofchampions,22,unamed, contestofchampions
 florida,22,unamed, florida
 connect2earth,22,unamed, connect2earth
bristol,22,unamed,bristol
 fridaynight,22,#FridayForFuture,friday
witten,22,unamed,witten
 reyesmagos,22,unamed, reyesmagos
 heiligenhaus,22,unamed, heiligenhaus
 enteignungsparty,22,unamed, enteignungsparty
 streatweare,22,unamed, streatweare
 getwellsoon,22,unamed, getwellsoon
 waterfall,22,unamed, waterfall
giovani,22,unamed,giovani
 giveaways,22,unamed, giveaways
 giveawayalert,22,unamed, giveawayalert
 klimaneutralen,22,FFF DE,klima
myyoutubechannelwouldbe,22,unamed,myyoutubechannelwouldbe
 pie,22,unamed, pie
 greenwave,22,unamed, greenwave
lübcke,22,unamed,lübcke
climatesummit,22,#FridayForFuture,climate
votegreen,22,unamed,votegreen
globalwarmingisreal,22,#FridayForFuture,globalwarming
newindia,22,unamed,newindia
akk,22,unamed,akk
ökolandbau,22,unamed,ökolandbau
eutaxonomy,22,unamed,eutaxonomy
scotus,22,unamed,scotus
greenhousegas,22,Material,gas
profit,22,unamed,profit
savenature,22,unamed,savenature
crypto,22,unamed,crypto
cowspiracy,22,unamed,cowspiracy
ympäristö,22,unamed,ympäristö
nocgl,22,unamed,nocgl
saveearth,22,unamed,saveearth
hauptversammlung,22,unamed,hauptversammlung
ernährungswende,22,unamed,ernährungswende
vegansforfuture,22,unamed,vegansforfuture
abo,22,unamed,abo
1o5c,22,unamed,1o5c
protestzug,22,unamed,protestzug
saveourkoalas,22,unamed,saveourkoalas
thinkglobal,22,unamed,thinkglobal
mondaythoughts,22,unamed,mondaythoughts
whereyouatamerica,22,unamed,whereyouatamerica
देशभक्त,22,unamed,देशभक्त
condition,22,unamed,condition
saveamazonia,22,unamed,saveamazonia
endfactoryfarming,22,unamed,endfactoryfarming
savemollem,22,unamed,savemollem
esgmark,22,unamed,esgmark
stoprampal,22,unamed,stoprampal
hatayyanıyor,22,unamed,hatayyanıyor
endfossilfuelsubsidies,22,Material,fossilfuels
mask,22,unamed,mask
unccdlandheroes,22,unamed,unccdlandheroes
greeneconomy,22,unamed,greeneconomy
unionstation,22,unamed,unionstation
sabine,22,unamed,sabine
fossile,22,unamed,fossile
connewitz,22,unamed,connewitz
nazisau,22,unamed,nazisau
wohlstand,22,unamed,wohlstand
dresdenfüralle,22,unamed,dresdenfüralle
 climateemergency,21,#FridayForFuture,climateemergency
 helsinki,21,unamed, helsinki
 tagesthemen,21,unamed, tagesthemen
 energystorage,21,unamed, energystorage
 charge2020,21,unamed, charge2020
 srfarena,21,unamed, srfarena
 edutwitter,21,unamed, edutwitter
 roberthabeck,21,unamed, roberthabeck
onedayilltellmykids,21,unamed,onedayilltellmykids
 coalcompanies,21,unamed, coalcompanies
savesoilsavelife,21,unamed,savesoilsavelife
 grüne,21,unamed, grüne
 savenature,21,unamed, savenature
 ddday,21,unamed, ddday
 sudan,21,unamed, sudan
 texas,21,unamed, texas
 worldbeeday2022,21,unamed, worldbeeday2022
 climatereparations,21,#FridayForFuture,climate
 globalcrisis,21,unamed, globalcrisis
 fridays4forest,21,#FridayForFuture,friday
 europe,21,unamed, europe
 crisisoninfiniteearths,21,unamed, crisisoninfiniteearths
 savegreen,21,unamed, savegreen
beatplasticpollution,21,unamed,beatplasticpollution
 grübe,21,unamed, grübe
 気候危機対策に菜食を,21,unamed, 気候危機対策に菜食を
 cop26bbc,21,Agreement,cop26
 wecandothis,21,unamed, wecandothis
 climateweek,21,#FridayForFuture,climate
soscolombiaddhh,21,unamed,soscolombiaddhh
 carrascomientes,21,unamed, carrascomientes
 climaterisk,21,#FridayForFuture,climate
 giustiziasociale,21,unamed, giustiziasociale
 fridaymood,21,#FridayForFuture,friday
 banplasticug,21,unamed, banplasticug
worldanimalday,21,unamed,worldanimalday
 wednesdaywisdom,21,unamed, wednesdaywisdom
 north,21,unamed, north
 covid19memes,21,Covid,covid19
 80milliontrees,21,unamed, 80milliontrees
 fossilfreebham,21,unamed, fossilfreebham
 グローバル気候マーチ,21,unamed, グローバル気候マーチ
 granada,21,unamed, granada
 motril,21,unamed, motril
heroes,21,unamed,heroes
 techtrends,21,unamed, techtrends
 oneworld,21,unamed, oneworld
 savesoilsaveenvironment,21,unamed, savesoilsaveenvironment
proveuswrong,21,unamed,proveuswrong
 stopthesame,21,unamed, stopthesame
 arrêtonscambo,21,unamed, arrêtonscambo
 awareness,21,unamed, awareness
 fightforclimatejustice,21,#FridayForFuture,climatejustice
 strikeforaustralia,21,unamed, strikeforaustralia
congorainforest,21,unamed,congorainforest
 holidayseason,21,unamed, holidayseason
wearewatching,21,unamed,wearewatching
 streikenstattfeiern,21,unamed, streikenstattfeiern
 cupofuji,21,unamed, cupofuji
 sondierungsgespraeche,21,unamed, sondierungsgespraeche
schluchsee,21,unamed,schluchsee
v2g,21,unamed,v2g
musikvideo,21,unamed,musikvideo
 kliamschutz,21,unamed, kliamschutz
 interview,21,unamed, interview
polarisierung,21,unamed,polarisierung
funnyvegacademy,21,unamed,funnyvegacademy
 respectanimals,21,unamed, respectanimals
tavola,21,unamed,tavola
rivista,21,unamed,rivista
 day14,21,unamed, day14
 politiikka,21,unamed, politiikka
 faschismus,21,unamed, faschismus
 erdgas,21,Material,gas
nowar,21,unamed,nowar
 verschwörungstheoretiker,21,unamed, verschwörungstheoretiker
 abo,21,unamed, abo
 ard,21,unamed, ard
 afdverbotjetzt,21,German politics,afd
 enkelbriefen,21,unamed, enkelbriefen
 deutschlandausstieg,21,FFF DE,deutschland
systemversagen,21,unamed,systemversagen
 ect,21,unamed, ect
 nonfossilizziamoci,21,unamed, nonfossilizziamoci
covid19de,21,Covid,covid19
 schuetztunseremeere,21,unamed, schuetztunseremeere
 co2idioten,21,Material,co2
 meinung,21,unamed, meinung
palmer,21,unamed,palmer
 thefuturewechoose,21,unamed, thefuturewechoose
huber,21,unamed,huber
 emergenciaclimática,21,unamed, emergenciaclimática
 bahnhof,21,unamed, bahnhof
lush,21,unamed,lush
januar,21,unamed,januar
kindersoldaten,21,unamed,kindersoldaten
 su2911,21,unamed, su2911
 mussmanwissen,21,unamed, mussmanwissen
 neonazikalbitz,21,unamed, neonazikalbitz
 giovani,21,unamed, giovani
europeanparliament,21,unamed,europeanparliament
standingwithukraine,21,unamed,standingwithukraine
klimamahnwache,21,FFF DE,klima
gamedev,21,unamed,gamedev
awipev,21,unamed,awipev
 nyalesund,21,unamed, nyalesund
 robin_wood,21,unamed, robin_wood
ea26,21,unamed,ea26
 erbschaftssteuern,21,unamed, erbschaftssteuern
 gainesville,21,unamed, gainesville
bucketlist,21,unamed,bucketlist
 youngpeople,21,unamed, youngpeople
 2020vision,21,unamed, 2020vision
 coronadeutschland,21,FFF DE,deutschland
werteunion,21,unamed,werteunion
 monheim,21,unamed, monheim
 artshare,21,unamed, artshare
 abschalten,21,unamed, abschalten
victoriabc,21,unamed,victoriabc
 sport,21,unamed, sport
 cake,21,unamed, cake
 solo,21,unamed, solo
 ondaverde,21,unamed, ondaverde
contestalert,21,unamed,contestalert
kaufprämie,21,unamed,kaufprämie
tvn2020,21,unamed,tvn2020
sudan,21,unamed,sudan
pollinators,21,unamed,pollinators
tiede,21,unamed,tiede
endallfossilfuels,21,Material,fossilfuels
energiesparen,21,unamed,energiesparen
savewater,21,unamed,savewater
lessionsforpeace,21,unamed,lessionsforpeace
odetteph,21,unamed,odetteph
b2210,21,unamed,b2210
justtransitionmossmorran,21,unamed,justtransitionmossmorran
fridaysforforest,21,#FridayForFuture,friday
actlocal,21,unamed,actlocal
evergiven,21,unamed,evergiven
rainforests,21,unamed,rainforests
unitedkingdom,21,unamed,unitedkingdom
climatestrikeforster,21,Action,climatestrike
vergangenheitsbewältigung,21,unamed,vergangenheitsbewältigung
किसान_पुकार_सुने_सरकार,21,unamed,किसान_पुकार_सुने_सरकार
climatepledge,21,#FridayForFuture,climate
doppelmoral,21,unamed,doppelmoral
